conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,89E+18;Wed Feb 19 03:26:13 +0000 2025;0;KKP terus mengembangkan kreativitas dalam memberikan pelayanan dan pengawasan terutama dalam menjalankan program prioritas Asta Cita dan Ekonomi Biru. Kita dukung bersama ya #PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono #EfisiensiAnggaran;1,89E+18;;bppmhkp_babel;in;Pangkalpinang, Bangka Belitung;0;0;0;https://x.com/bppmhkp_babel/status/1892053044981817527;7,60E+17;bppmhkp_babel
1,89E+18;Wed Feb 19 03:23:15 +0000 2025;0;KKP akan terus mengembangkan kreativitas dalam memberikan pelayanan dan pengawasan terutama dalam menjalankan program prioritas Asta Cita dan Ekonomi Biru. Kita dukung bersama yaaa #SahabatBahari #PanganBiru #2025KKPRiseTogether #SaktiWahyuTrenggono #EfisiensiAnggaran https://t.co/U3u9ik7uFS;1,89E+18;https://pbs.twimg.com/media/GkHriafaAAE_NoC.jpg;BRPBAP3_Maros;in;Maros Indonesia;0;0;0;https://x.com/BRPBAP3_Maros/status/1892052298181841213;2896394857;BRPBAP3_Maros
1,89E+18;Wed Feb 19 03:21:52 +0000 2025;0;Hai #SahabatBahari efisiensi belanja dalam pelaksanaan APBN sesuai Inpres Nomor 1 Tahun 2025 di Kementerian Kelautan dan Perikanan tidak akan mengurangi kinerja dan pelayanan publik kok #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono #EfisiensiAnggaran https://t.co/7k6vysmiXs;1,89E+18;https://pbs.twimg.com/media/GkHrN64aAAAl5Id.jpg;;in;Padang Pariaman;0;0;0;https://x.com/BKIPMPadang/status/1892051952076239296;3312038526;BKIPMPadang
1,89E+18;Wed Feb 19 03:20:55 +0000 2025;0;KKP akan terus mengembangkan kreativitas dalam memberikan pelayanan dan pengawasan terutama dalam menjalankan program prioritas Asta Cita dan Ekonomi Biru. Kita dukung bersama yaaa #SahabatBahari @kkpgoid @bppsdm_kp #EkonomiBiruU#EfisiensiAnggaran https://t.co/mGPxADanEy;1,89E+18;https://pbs.twimg.com/media/GkHq9zFaUAArFx5.jpg;;in;Jakarta;0;0;0;https://x.com/bppsdm_bbrsekp/status/1892051714133684498;7,12E+17;bppsdm_bbrsekp
1,89E+18;Wed Feb 19 03:15:51 +0000 2025;0;Ubur-ubur ikan lele Efisiensi anggaran nggak ngaruh lee!! #PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono #EfisiensiAnggaran https://t.co/pPYfsrH5Ul;1,89E+18;https://pbs.twimg.com/media/GkHp1qYbwAAxYFh.jpg;;in;Gedung Mina Bahari 3, Jakarta;0;1;0;https://x.com/bppsdm_puslatkp/status/1892050435915083841;3010699135;bppsdm_puslatkp
1,89E+18;Wed Feb 19 02:38:44 +0000 2025;2;Penggunaan benih dan calin yang berkualitas akan meningkatkan hasil produksi dan juga meningkatkan kesejahteraan pembudidaya ikan. #PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono #EfisiensiAnggaran https://t.co/Bs88AqHFIa;1,89E+18;https://pbs.twimg.com/media/GkHhUF_bsAAbiYF.jpg;;in;Kalimantan Selatan;0;0;0;https://x.com/bpbatmandiangin/status/1892041097917931935;7,96E+17;bpbatmandiangin
1,89E+18;Wed Feb 19 02:37:42 +0000 2025;0;Anggaran dipotong KNKT terancam tak mampu investigasi kecelakaan. Luarbiasa. #EfisiensiAnggaran . https://t.co/R99sfv75Zh;1,89E+18;;;in;Borneo, Indonesia;0;0;0;https://x.com/saidbasalim/status/1892040835161563188;865225922;saidbasalim
1,89E+18;Wed Feb 19 02:21:15 +0000 2025;83;Setiap rupiah harus berdampak! Efisiensi anggaran bukan soal mengurangi tapi memastikan setiap belanja negara tepat guna dan memberi manfaat maksimal bagi rakyat. #LangkahTepatEkonomiKuat #EfisiensiAnggaran #PendidikanUntukSemua https://t.co/47H4reIFXa;1,89E+18;https://pbs.twimg.com/media/GkHdVQZWoAAnH6q.jpg;;in;Mana Saja;0;1;0;https://x.com/satriadolakpur/status/1892036694762791031;1,21E+18;satriadolakpur
1,89E+18;Wed Feb 19 02:00:10 +0000 2025;0;Pemprov Papua Siapkan Strategi Antisipasi Dampak Efisiensi Anggaran #MenatapPapuaBaru #PemprovPapua #EfisiensiAnggaran https://t.co/vOyLfXZKbB;1,89E+18;;;in;Papua, Indonesia;0;0;0;https://x.com/PemprovPapua/status/1892031390759145520;9,06E+17;PemprovPapua
1,89E+18;Wed Feb 19 00:44:45 +0000 2025;50;TNI pastikan efisiensi anggaran tidak halangi peran Indonesia dalam misi perdamaian. #EfisiensiAnggaran #EfisiensiUntukBangsa #EconomicGrowth #indonesiaviral #SwasembadaEnergi #GrandeFratello #planecrash https://t.co/zhfXkQqCVx;1,89E+18;https://pbs.twimg.com/media/GkHHQdqaAAUEvmT.jpg;;in;;0;0;0;https://x.com/Coffee2Talks/status/1892012411118551075;298641815;Coffee2Talks
1,89E+18;Wed Feb 19 00:40:33 +0000 2025;58;Indonesia tetap berperan aktif dalam misi perdamaian dunia di tengah efisiensi anggaran. #anggaranbijakuntukrakyat #EfisiensiAnggaran #perdamaian #worldpeace #LoveIslandAllStars #IndonesiaEmas #earthquake https://t.co/JVuGKH8sRS;1,89E+18;https://pbs.twimg.com/media/GkHGTA5aAAIo5Mh.jpg;;in;;0;0;0;https://x.com/cutsarah/status/1892011353059229806;265493504;cutsarah
1,89E+18;Tue Feb 18 16:43:00 +0000 2025;0;MBG : makan bareng Gendut #EfisiensiAnggaran #IndonesiaGelap;1,89E+18;;;in;;0;0;0;https://x.com/DaaElda/status/1891891173507113086;502736999;DaaElda
1,89E+18;Tue Feb 18 14:46:53 +0000 2025;0;Ya nama ny juga negara gak dukung full pendidikan gmna? Yang penting #penghematan toh.. #EfisiensiAnggaran toh.. Semua untuk program #MBG toh.. warga #58% toh.. Bisa ngomong apa?;1,89E+18;;;in;;0;0;0;https://x.com/emildaizzy/status/1891861954584772740;1,81E+18;emildaizzy
1,89E+18;Tue Feb 18 13:54:07 +0000 2025;0;Efisiensi anggaran jadi solusi tepat untuk pengembangan SDM! 🇮🇩 Anindya Bakrie ajak dunia usaha bersinergi demi Indonesia maju! #AnindyaBakrie #KADIN #EfisiensiAnggaran #SDMIndonesia #Kolaborasi #IndonesiaMaju https://t.co/suIrKlb6F2;1,89E+18;https://pbs.twimg.com/ext_tw_video_thumb/1891848357494259713/pu/img/cTR-U5sABHn_CSrs.jpg;;in;;0;0;0;https://x.com/cahayasamar/status/1891848674247893254;1,86E+18;cahayasamar
1,89E+18;Tue Feb 18 13:20:08 +0000 2025;0;Anindya Bakrie: Efisiensi anggaran adalah kunci investasi jangka panjang untuk SDM Indonesia! 🇮🇩 Saatnya dunia usaha ikut ambil bagian! #AnindyaBakrie #KADIN #SDMUnggul #EfisiensiAnggaran #Kolaborasi #IndonesiaMaju https://t.co/R6jXKjalqu;1,89E+18;https://pbs.twimg.com/ext_tw_video_thumb/1891839891912392704/pu/img/EpWsEi8Plb1bpr_7.jpg;;in;;0;0;0;https://x.com/matahati7575/status/1891840121642594597;1,86E+18;matahati7575
1,89E+18;Tue Feb 18 13:18:31 +0000 2025;0;Efisiensi anggaran bukan soal menghemat tapi investasi cerdas untuk SDM unggul! Anindya Bakrie ajak dunia usaha bersinergi untuk Indonesia! 🇮🇩 #AnindyaBakrie #KADIN #InvestasiSDM #EfisiensiAnggaran #Sinergi #IndonesiaMaju https://t.co/ZdSOR5ATsX;1,89E+18;https://pbs.twimg.com/ext_tw_video_thumb/1891839453045587972/pu/img/Zi_5nv5wJk8IoK4n.jpg;;in;;0;0;0;https://x.com/lwr7777777/status/1891839715759812994;1,86E+18;lwr7777777
1,89E+18;Tue Feb 18 13:15:53 +0000 2025;0;Anindya Bakrie dorong efisiensi anggaran untuk tingkatkan kualitas SDM Indonesia! Mari dukung bersama demi Indonesia yang lebih maju! 🇮🇩 #AnindyaBakrie #KADIN #SDMIndonesia #EfisiensiAnggaran #Kolaborasi #IndonesiaMaju https://t.co/wnyOzQmyYS;1,89E+18;https://pbs.twimg.com/ext_tw_video_thumb/1891838971350745089/pu/img/kLyqZzciWXTOF1dX.jpg;;in;;0;0;0;https://x.com/Dibaliklayar45/status/1891839052967707015;1,86E+18;Dibaliklayar45
1,89E+18;Tue Feb 18 12:32:12 +0000 2025;1;Efisiensi anggaran saatnya dikawal bukan dicampakkan. Bersama Indonesia Maju menuju Indonesia Emas 2045 🇮🇩 #efisiensianggaran #anggaranhemat #kementerian #efisienanggaran #apbnhemat #bulansutena https://t.co/gJzgFPcNAr;1,89E+18;https://pbs.twimg.com/media/GkEflT3aAAEitVK.jpg;;in;;0;0;0;https://x.com/MediaNusan013/status/1891828059449290941;1,75E+18;MediaNusan013
1,89E+18;Tue Feb 18 12:12:11 +0000 2025;0;KKP akan terus mengembangkan kreativitas dalam memberikan pelayanan dan pengawasan terutama dalam menjalankan program prioritas Asta Cita dan Ekonomi Biru. #SahabatBahari #PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono #EfisiensiAnggaran https://t.co/o8lmDBQGzW;1,89E+18;https://pbs.twimg.com/media/GkEbAwcaAAMs9pB.jpg;LPTK_Wakatobi;in;Wangiwangi, Indonesia;0;0;0;https://x.com/LPTK_Wakatobi/status/1891823020760498338;1597230186;LPTK_Wakatobi
1,89E+18;Tue Feb 18 11:35:15 +0000 2025;0;Sedari dulu Ibu/bapakku bohong ketika kutawarkan makanan katanya makan aja nak yang banyak ibu/bapakmu sudah makan. Sekarang saya melihat para pemimpin negeri ini memberi makanan kepada anak-anak tapi mencekik leher orang tuanya. #EfisiensiAnggaran;1,89E+18;;;in;Planet Mars;0;0;0;https://x.com/Imamrachmat23/status/1891813726065393665;1192120652;Imamrachmat23
1,89E+18;Tue Feb 18 10:54:10 +0000 2025;0;Aksi Indonesia Gelap yang digelar mahasiswa adalah bentuk penolakan terhadap kebijakan efisiensi anggaran. Apakah benar berdampak pada pendidikan? Apa respons istana? #IndonesiaGelap #EfisiensiAnggaran https://t.co/oHoL8reVEn;1,89E+18;;;in;Jakarta, Indonesia;0;1;1;https://x.com/beritaKBR/status/1891803387701731652;124390203;beritaKBR
1,89E+18;Tue Feb 18 10:19:49 +0000 2025;3; Pemerintah memastikan bahwa program beasiswa seperti KIP Kuliah LPDP dan bantuan pendidikan lainnya tidak terdampak efisiensi anggaran #EfisiensiAnggaran #PenghematanUntukRakyat #HematUangRakyat #PresidenPrabowo #PrabowoSubianto #Anggaran #Efisiensi https://t.co/K65zdJX6YP;1,89E+18;https://pbs.twimg.com/ext_tw_video_thumb/1891794233293688832/pu/img/Xlx4XP9cv9Xodfjj.jpg;;in;;0;3;0;https://x.com/Meme_Pemerintah/status/1891794746206478692;1,87E+18;Meme_Pemerintah
1,89E+18;Tue Feb 18 10:19:03 +0000 2025;4; Pemerintah memastikan bahwa program beasiswa seperti KIP Kuliah LPDP dan bantuan pendidikan lainnya tidak terdampak efisiensi anggaran #EfisiensiAnggaran #PenghematanUntukRakyat #HematUangRakyat #PresidenPrabowo #PrabowoSubianto #Anggaran #Efisiensi https://t.co/e7S8P6fXBD;1,89E+18;https://pbs.twimg.com/ext_tw_video_thumb/1891793971686539264/pu/img/Vt71gAqNdSJUcxQO.jpg;;in;;0;3;0;https://x.com/Meme_Pemerintah/status/1891794551666507975;1,87E+18;Meme_Pemerintah
1,89E+18;Tue Feb 18 10:16:17 +0000 2025;4; Pemerintah memastikan bahwa program beasiswa seperti KIP Kuliah LPDP dan bantuan pendidikan lainnya tidak terdampak efisiensi anggaran #EfisiensiAnggaran #PenghematanUntukRakyat #HematUangRakyat #PresidenPrabowo #PrabowoSubianto #Anggaran #Efisiensi https://t.co/SSfpxcZR6z;1,89E+18;https://pbs.twimg.com/media/GkEAe_2aAAQwa16.jpg;;in;;0;3;0;https://x.com/Meme_Pemerintah/status/1891793853872734484;1,87E+18;Meme_Pemerintah
1,89E+18;Tue Feb 18 10:15:36 +0000 2025;4; Pemerintah memastikan bahwa program beasiswa seperti KIP Kuliah LPDP dan bantuan pendidikan lainnya tidak terdampak efisiensi anggaran #EfisiensiAnggaran #PenghematanUntukRakyat #HematUangRakyat #PresidenPrabowo #PrabowoSubianto #Anggaran #Efisiensi https://t.co/RYnRYerdW3;1,89E+18;https://pbs.twimg.com/media/GkEAU_9aAAANRgF.jpg;;in;;0;3;0;https://x.com/Meme_Pemerintah/status/1891793683093053683;1,87E+18;Meme_Pemerintah
1,89E+18;Tue Feb 18 10:08:09 +0000 2025;0;Bagaimana menurut kalian? Mari berdiskusi dengan kepala dingin dan data! #EfisiensiAnggaran #KebijakanPublik;1,89E+18;;AdzkiaRois;in;;0;0;0;https://x.com/AdzkiaRois/status/1891791806066500020;1,56E+18;AdzkiaRois
1,89E+18;Tue Feb 18 10:03:15 +0000 2025;0;Kalo menurut kamu apa sih makna efisiensi? Yuk kita diskusi bareng #EfisiensiAnggaran #Digitalisasi;1,89E+18;;MekariSign;in;Jakarta, Indonesia;0;0;0;https://x.com/MekariSign/status/1891790573662531816;1,51E+18;MekariSign
1,89E+18;Tue Feb 18 09:53:33 +0000 2025;0;Bagaimana menurut kalian? Mari berdiskusi dengan kepala dingin dan data! #EfisiensiAnggaran #KebijakanPublik #Stafsus;1,89E+18;;AdzkiaRois;in;;0;0;0;https://x.com/AdzkiaRois/status/1891788132749803588;1,56E+18;AdzkiaRois
1,89E+18;Tue Feb 18 09:10:24 +0000 2025;0;Peluncuran Danantara: Super-Holding BUMN untuk Masa Depan Ekonomi Indonesia #Danantara #SuperHolding #BUMN #InvestasiNasional #EkonomiIndonesia #EfisiensiAnggaran #Prabowo #PertumbuhanEkonomi https://t.co/39xGQwaekH;1,89E+18;https://pbs.twimg.com/media/GkDxZ93aAAA-lpq.jpg;;in;;0;0;0;https://x.com/finovate10/status/1891777274384396458;1,69E+18;finovate10
1,89E+18;Tue Feb 18 08:31:11 +0000 2025;0;Simak selengkapnya di Liputan Khusus Menelan Pahit demi Efisiensi Anggaran hanya di kumparan. #kumparanplus #lipsus #efisiensianggaran #timlipsus #carousel #bicarafaktalewatberita #kumparan https://t.co/OH3eHDEkBn;1,89E+18;https://pbs.twimg.com/media/GkDobStagAAnoN3.jpg;kumparan;in;;0;0;0;https://x.com/kumparan/status/1891767405711347976;7,60E+17;kumparan
1,89E+18;Tue Feb 18 08:31:08 +0000 2025;3;Meski demikian hal itu justru menyebabkan ekses. Terjadi pemutusan hubungan kerja pekerja honorer di sejumlah lembaga pemerintah. Sebagian lembaga pun teriak tak bisa menggaji pegawai hingga masa tahun anggaran 2025 berakhir. #kumparanplus #lipsus #efisiensianggaran #timlipsus https://t.co/nv1kKnqd4N;1,89E+18;https://pbs.twimg.com/media/GkDoanFaQAAmSXj.jpg;kumparan;in;;0;1;1;https://x.com/kumparan/status/1891767394798129546;7,60E+17;kumparan
1,89E+18;Tue Feb 18 08:11:13 +0000 2025;0;Badan Kepegawaian Negara atau BKN menerapkan sistem kerja baru untuk pegawainya yaitu 3 hari bekerja di kantor dan 2 hari work from anywhere atau bekerja dari mana saja. Hal itu sebagai langkah penghematan atau efisiensi. #bkn #asn #badankepegawaiannegara #efisiensianggaran https://t.co/96r8scJIU2;1,89E+18;https://pbs.twimg.com/ext_tw_video_thumb/1891759746266562562/pu/img/KwXeP1DtJd5xbdKu.jpg;;in;;0;0;0;https://x.com/Metro_TV/status/1891762382080237980;57261519;Metro_TV
1,89E+18;Tue Feb 18 07:25:44 +0000 2025;0;Halo #koncoBDK Menindaklanjuti himbauan Menteri Agama tentang efisiensi dan efektivitas anggaran BDK Surabaya menerapkan kebijakan baru untuk optimalisasi pemakaian anggaran. Yuk simak selengkapnya di flyer ini! (d) #KoncoBDK #EfisiensiAnggaran https://t.co/gypsmJkdg7;1,89E+18;https://pbs.twimg.com/media/GkDZcUuaEAAcIyF.jpg;;in;Kota Surabaya, Jawa Timur;0;0;0;https://x.com/bdk_surabaya/status/1891750933475860882;1,48E+18;bdk_surabaya
1,89E+18;Tue Feb 18 07:10:33 +0000 2025;0;Efisiensi dosen Honor per sekali pertemuan hanya 38.000 14 pertemuan dalam 1 semester hanya 532.000 Bagaimana mau mencerdaskan bangsa #EfisiensiAnggaran #kajiulangMBG https://t.co/UDxTYOneoW;1,89E+18;https://pbs.twimg.com/media/GkDV-BAaAAAfN8l.jpg;;in;;0;0;0;https://x.com/Pejuang_tukin/status/1891747113559547968;1,14E+18;Pejuang_tukin
1,89E+18;Tue Feb 18 07:09:18 +0000 2025;2;Aksi mahasiswa di Semarang (18/2/2025) #aksidemo #mahasiswa #EfisiensiAnggaran #Semarang https://t.co/LQcTLpNZbN;1,89E+18;https://pbs.twimg.com/ext_tw_video_thumb/1891746756825927680/pu/img/lzC8IeXvsOHNIBRy.jpg;;in;Blora, Indonesia;0;0;0;https://x.com/kunartomarzuki/status/1891746799523651685;190931510;kunartomarzuki
1,89E+18;Tue Feb 18 07:05:42 +0000 2025;0;Efisiensi Anggaran Pemkot Yogya Terapkan Aturan Hemat Listrik dan Air #EfisiensiAnggaran #PemkotYogya #PemkotYogyaHematListrikdanAir https://t.co/ZIk3gEKXhH;1,89E+18;;;in;Yogyakarta;0;0;0;https://x.com/republikajogja/status/1891745891540746670;1,18E+18;republikajogja
1,89E+18;Tue Feb 18 06:53:03 +0000 2025;0;Pelayanan Dokter Terbang di Desa Kaltara Terancam Ditunda Dampak Efisiensi Anggaran Ini Daerahnya #DokterTerbang #Dokter #Pelayanan #Desa #Ditunda #Anggaran #EfisiensiAnggaran #PemprovKaltara #KalimantanUtara #Kaltara https://t.co/cEyjqWRZuL via @tribunnews;1,89E+18;;;in;Tanjung Selor;0;0;0;https://x.com/KaltaraTribun/status/1891742708139491719;1,69E+18;KaltaraTribun
1,89E+18;Tue Feb 18 06:52:34 +0000 2025;0;Fokus utama adalah mengalokasikan anggaran untuk kebutuhan dasar masyarakat dan memastikan tidak ada pemborosan pada hal-hal yang kurang esensial. Penulis : Muhammad Nauval Pratama Baca selengkapnya di https://t.co/dNxynVbjOJ #DediMulyadi #JawaBarat #EfisiensiAnggaran;1,89E+18;;Jatinangorku;in;Jatinangor - Sumedang;0;0;0;https://x.com/Jatinangorku/status/1891742589633606048;226686640;Jatinangorku
1,89E+18;Tue Feb 18 06:31:13 +0000 2025;2;Pemangkasan anggaran di Komnas HAM berdampak buruk terhadap penanganan kasus pelanggaran HAM. Ketua Komnas HAM Atnike Nova SIgiro mengatakan pemotongan anggaran hingga Rp 41 miliar menyulitkan dalam mengakses keadilan. sc/tempo.co #KanalSA #KomnasHAM #HAM #Efisiensianggaran https://t.co/KrbBqpabIq;1,89E+18;https://pbs.twimg.com/media/GkDM933asAAfDkw.jpg;;in;Jakarta;0;1;1;https://x.com/kanalsa_id/status/1891737214205194313;1,77E+18;kanalsa_id
1,89E+18;Tue Feb 18 06:26:16 +0000 2025;1;IKN Masih Sepi 6 Bank Ini Siap Beroperasi Mulai 2026 Siapa Nasabahnya Nanti? #IKN #PerbankanIKN #Infrastruktur #EkonomiIndonesia #NasabahIKN #ibukotanusantara #basukihadimuljono #bankindonesia #bankmandiri #bankBCA #Anggaran2025 #EfisiensiAnggaran #PemangkasanAnggaran https://t.co/pTwz2Ld92z;1,89E+18;https://pbs.twimg.com/ext_tw_video_thumb/1891735739278426112/pu/img/vVtrBLCkpfxm9Nfy.jpg;;in;DKI Jakarta;0;0;1;https://x.com/kontekscoid/status/1891735969868452329;1,57E+18;kontekscoid
1,89E+18;Tue Feb 18 06:00:52 +0000 2025;0;Penghematan anggaran mencegah pemborosan anggaran #EfisiensiAnggaran #CegahPemborosan https://t.co/l0sr3xpcOK;1,89E+18;https://pbs.twimg.com/media/GkDGBcmacAAHyxp.jpg;;in;;0;0;0;https://x.com/YasoyaAya/status/1891729578684498089;1,71E+18;YasoyaAya
1,89E+18;Tue Feb 18 04:54:41 +0000 2025;1;Efisiensi anggaran memiliki risiko bagi ekonomi nasional tapi menjadi sesuatu yang niscaya sebagai bentuk penyelamatan kondisi ekonomi nasional. #PDIPerjuangan #Komisi2DPRRI #EfisiensiAnggaran https://t.co/HFihEBKh6T;1,89E+18;https://pbs.twimg.com/media/GkC23tvaAAIQqU_.jpg;;in;Solo-Jakarta PP;0;2;0;https://x.com/ariabima99/status/1891712919668171018;168052875;ariabima99
1,89E+18;Tue Feb 18 04:52:24 +0000 2025;0;@pponetwo24 @jefry_wnd Optimalisasi dana jadi jalan ke masa depan cerah dan sejahteraPembangunan yang efisien bikin kesejahteraan rakyat meningkat #EfisiensiAnggaran;1,89E+18;;prabulaksmi1;in;;0;0;0;https://x.com/isma_madayah5/status/1891712348064284839;1,68E+18;isma_madayah5
1,89E+18;Tue Feb 18 04:23:31 +0000 2025;0;Camat dan Lurah se-Kota Cirebon Temui DPRD Curhat Soal Efisiensi Anggaran https://t.co/TxH8P3i7cT #EfisiensiAnggaran #Ciayumajakuning #Cirebon;1,89E+18;;;in;Under the SUN;0;0;0;https://x.com/Sudastika/status/1891705077708013928;341158195;Sudastika
1,89E+18;Tue Feb 18 04:22:38 +0000 2025;0;Makan gratis yg tidak bergizi Anggaran pendidikan dikebiri Harapan Indonesia emas hanya mimpi Generasi Indonesia cemas sudah menanti #EfisiensiAnggaran;1,89E+18;;;in;Situbondo, Jawa Timur;0;0;0;https://x.com/fu_halim/status/1891704856177426468;1,68E+18;fu_halim
1,89E+18;Tue Feb 18 04:17:07 +0000 2025;96;Pemerintah memangkas anggaran program pengembangan prestasi dan talenta Indonesia yang ada di Kementerian Pendidikan Dasar dan Menengah (Kemendikdasmen). ~SA #Kewmendikdasmen #EfisiensiAnggaran https://t.co/AymR5AwIa0;1,89E+18;;;in;Jakarta;18;31;63;https://x.com/kompascom/status/1891703465597964687;23343960;kompascom
1,89E+18;Tue Feb 18 04:15:51 +0000 2025;2;#EfisiensiAnggaran #IndonesiaGelap #IndonesiaGelap2025 jangan salahkan Petugas Kebersihan kalau sudah begini. Salahkan yang menyebabkan semua penderitaan ini. https://t.co/yvryIzwGW2;1,89E+18;https://pbs.twimg.com/media/GkCt-13aAAEh051.jpg;;in;Malang, Jawa Timur;0;0;0;https://x.com/NpratamaNr1/status/1891703149724942717;1,88E+18;NpratamaNr1
1,89E+18;Tue Feb 18 03:56:35 +0000 2025;0;@DS_yantie Sudah bener @aniesbaswedan pendidikan gratis. 58% mental miskin malah milih MAKAN AJA KERJANYA. #IndonesiaGelap #daruratindonesia #EfisiensiAnggaran;1,89E+18;;DS_yantie;in;;0;0;0;https://x.com/Rahmatsyabirin/status/1891698299515613208;1,59E+18;Rahmatsyabirin
1,89E+18;Tue Feb 18 03:09:44 +0000 2025;0;Hotel-Hotel Sambat Dampak Efisiensi Anggaran Ini Respons Wali Kota Solo #efisiensi #hotel #EfisiensiAnggaran https://t.co/AL36IATzd7;1,89E+18;;;in;Surakarta, Jawa Tengah;0;0;0;https://x.com/RADARSOLO_/status/1891686511197790604;8,92E+17;RADARSOLO_
1,89E+18;Tue Feb 18 02:57:45 +0000 2025;0;2️⃣ Pemerintah juga mengumumkan efisiensi anggaran sebesar Rp750 triliun. Rp24 triliun dialokasikan untuk program Makan Bergizi Gratis (MBG) sementara Rp325 triliun akan diserahkan ke Danantara untuk investasi. #EfisiensiAnggaran #MBG #Danantara;1,89E+18;;NgobrolYukkk;in;Jakarta;0;1;0;https://x.com/NgobrolYukkk/status/1891683495879033071;1,88E+18;NgobrolYukkk
1,89E+18;Tue Feb 18 02:52:12 +0000 2025;0;Sempat Ketar-ketir di Tengah Efisiensi Anggaran Presiden Prabowo Akhirnya Pastikan THR Cair! https://t.co/z8iOBhVYxJ #THRCair #THR #THRASN #EfisiensiAnggaran #PenghematanAnggaran #Prabowo #StimulusEkonomi;1,89E+18;;;in;DKI Jakarta, Indonesia;0;0;0;https://x.com/merdekanew32756/status/1891682098584367212;1,87E+18;merdekanew32756
1,89E+18;Tue Feb 18 02:42:55 +0000 2025;1509;Fakta Demo Indonesia Gelap : 13 Tuntutan Sindir Stafsus Influencer dan Sempat Ricuh | #mahasiswademo #indonesiagelap #efisiensianggaran #vjlab https://t.co/kUJrDtqCIB;1,89E+18;https://pbs.twimg.com/media/GkCYkpmawAAm1ls.jpg;;in;Jakarta;11;25;608;https://x.com/kompascom/status/1891679762499895578;23343960;kompascom
1,89E+18;Tue Feb 18 02:35:15 +0000 2025;3;Gak ada yang mau bikin polling vote atau secreto tentang seberapa banyak voters 2 yg nyesel milih dia apa?? #IndonesiaGelap #IndonesiaGelap2025 #PrabowoGibranMundurlah #EfisiensiAnggaran #Danantara;1,89E+18;;;in;;0;0;2;https://x.com/socutelikeyou_/status/1891677831400222780;1,42E+18;socutelikeyou_
1,89E+18;Tue Feb 18 02:28:44 +0000 2025;0;Dampak Berat Bagi Sektor Kementrian dan Keluarga Akibat Efisiensi Anggaran https://t.co/2g3rOJVqAJ #efisiensianggaran;1,89E+18;;;in;;0;0;0;https://x.com/ina_tanaya/status/1891676191297249521;1,50E+18;ina_tanaya
1,89E+18;Tue Feb 18 01:32:09 +0000 2025;51;Efisiensi anggaran tidak sebabkan PHK masal. Tidak ada sama sekali arahan atau kebijakan untuk PHK pegawai. -Istana- #anggaranbijakuntukrakyat #EfisiensiUntukBangsa #IndonesiaGelap2025 #EfisiensiAnggaran #LoveIslandAllStars #earthquake https://t.co/VJBMIBQlmN;1,89E+18;https://pbs.twimg.com/media/GkCIhS1aAAAT7xn.jpg;;in;;0;0;0;https://x.com/Coffee2Talks/status/1891661952671175016;298641815;Coffee2Talks
1,89E+18;Tue Feb 18 01:19:22 +0000 2025;52;Efisiensi anggaran bukan pemicu Pemutusan Hubungan Kerja (PHK) dan tidak menyasar pos-pos yang berkaitan dengan belanja pegawai. #EfisiensiAnggaran #GrandeFratello #anggaranbijakuntukrakyat #IndonesianIdol #IndonesiaEmas #SwasembadaEnergi https://t.co/ND5xBf186P;1,89E+18;https://pbs.twimg.com/media/GkCFmAaaAAMJGin.jpg;;in;;0;0;0;https://x.com/cutsarah/status/1891658735581282814;265493504;cutsarah
1,89E+18;Mon Feb 17 23:50:44 +0000 2025;0;Efisiensi Anggaran cegah pemborosan #EfisiensiAnggaran https://t.co/dKqFQblAqw;1,89E+18;https://pbs.twimg.com/media/GkBxTYeaAAID9l2.jpg;;in;;0;0;0;https://x.com/Rebeca_MileyC/status/1891636428288721048;354710987;Rebeca_MileyC
1,89E+18;Mon Feb 17 22:22:02 +0000 2025;0;Optimalisasi dana jadi jalan ke masa depan cerah dan sejahteraPembangunan yang efisien bikin kesejahteraan rakyat meningkat #EfisiensiAnggaran #EkonomiBangsaKuat;1,89E+18;;;in;;0;0;0;https://x.com/julian_adam9/status/1891614110028116273;1,69E+18;julian_adam9
1,89E+18;Mon Feb 17 16:49:05 +0000 2025;0;Teks: Selma Mela Elyani Foto: Rahman Azkiya Yasyfi &amp;;;;;;;;;;;
